178163	2
85282	28
124902	150
207806	41
212224	20
42505	4
53561	5
62956	56
70748	10
134106	21
83295	14
163768	153
3138	5
118194	11
112661	401
209796	9
96095	92
167982	36
4751	4498
55072	11
146961	15
43420	62
79202	11
133999	269
139977	59
163031	35
64318	10
215175	219
138560	20
158571	131
171512	8
227916	18
182776	212
124956	35
45704	288
59	13
210166	13
31757	265
88481	59
82986	348
3547	9
220779	41
99444	18
209959	14
210146	45
26665	1953
63343	8
25774	9
181217	32
59100	19
133190	352
133717	52
201363	8
94094	1
223255	7
31242	24
127096	1
176838	48
121968	10
193588	27
137139	12
87032	31
184250	6
150156	21
206291	475
216704	28
256	316
56333	4
84318	19
184940	15
98933	17
151997	12
66934	18
9297	170
133030	18
94181	37
78724	105
173917	26
6790	35
125276	115
140544	26
3144	769
125004	8
189707	4
161798	8
40060	23
6900	44
74902	16
46578	16
67678	146
208634	33
162668	14
212125	59
180645	16
16929	63
72921	25
154605	77
117597	5
187043	43
203568	253
212713	8
110588	20
117704	62
198497	5
233372	10
9347	155
171685	6
222380	208
64134	24
40246	29
111008	20
207379	19
175664	60
207627	48
147957	179
187928	16
64000	18
158828	11
186448	455
29404	49
21221	1
18559	6
172649	8307
66773	30
27873	6
187898	13
142409	813
56654	10
27560	35
153260	6
216707	5
174066	16
232272	79
7966	34
67660	119
51896	87
160299	1
97760	5
37679	5
109188	180
125776	13
76494	5
118880	8
218710	85
188306	12
229090	25
194993	61
114318	22
66443	38
13903	55
45310	99
231830	4
230198	15
206644	203
140018	91
207279	444
69876	114
112155	12
45976	11
66033	14
90273	9
185292	5
94299	70
215582	4
25182	8
28916	157
162244	20
214653	4
72095	12
190610	44
189437	29
122580	67
124087	335
157853	15
36724	14
35887	13
179817	26
117658	532
46286	607
42564	3
48533	5
45453	156
196956	9
21163	412
86678	10
227832	533
142755	19
5577	4
111189	6
216821	24
202451	72
86510	7
9983	6
189123	16
2047	28
115792	21
167672	146
120670	26
108471	111
84510	17
227767	234
86871	38
67619	14
3655	723
232589	56
64413	16
190485	18
100651	50
24717	7
103860	7
14588	55
167760	43
183755	182
165509	3
150398	14
33977	23
104578	167
101823	67
102056	1
198386	22
192958	632
217391	17
56169	183
55631	14
159584	105
79890	40
40270	9
134780	58
126375	12
131034	37
180813	10
25333	11
131071	7
221925	166
44529	41
99384	128
216114	10
189642	414
208445	61
19007	4
122340	8
82416	68
189673	65
106021	5
138670	101
81629	8
22009	24
231425	7
31569	13
119380	20
74899	14
93210	319
15890	6
160102	6
112123	14
64616	69
34336	8
34923	1
100748	64
50834	3
130889	22
17053	643
192020	39
73403	4
44377	27
139651	24
108284	27
37807	13
180322	8
97658	1634
162984	27
63268	50
153919	14
40084	29
6129	3
216937	10
102704	225
210227	37
60953	9
92505	27
147875	6
78153	14
50631	5314
112517	46
128808	47
61303	6
102819	8
48843	15
225088	20
142665	14
86390	41
132201	12
186696	278
217409	58
36799	8
194040	22
232532	67
63832	6
85868	27
153172	2
133988	29
145048	154
161543	97
54163	6
26051	9
86892	10
176043	13
109037	114
149942	9
175698	40
84623	8
156694	5
41915	742
119050	27
74843	16
63814	18
157760	33
190886	17
206466	21
221768	125
176201	8
22644	12
18661	5
56694	11
17253	233
106208	97
208398	22
188003	7
183109	4
66521	82
158974	146
220110	8
233065	173
165742	4
91222	20
78223	260
210408	7
173014	310
20491	60
70244	32
215085	27
96178	273
93008	13
54607	36
75131	440
181002	27
70628	386
199373	14
7046	157
131360	76
78184	13
116407	1
56267	4
25400	15
97893	10
197336	35
177726	19
82139	28
129121	11
228219	332
95990	54
118541	22
202914	8
203570	10
144026	132
51989	5
7920	27
139614	222
186813	9
14482	112
169141	12
74890	398
6450	26
70228	3787
111431	18
191200	7
89941	35
60369	13
218914	19
115397	440
125815	12
40171	89
192390	63
222375	283
25562	30
45064	5
19953	12
95925	7
82136	195
210999	14
77304	10
83281	12
206136	17
10657	64
225304	81
78278	16
176528	4
78258	33
208992	186
28946	16
95789	85
122253	20
146504	1
146608	4
70714	36
36880	150
202166	35
107670	130
165685	23
168684	241
85699	8
145904	13
33991	320
130982	110
132833	36
161757	6
2780	8
210781	37
1781	27
212696	40
164556	43
40434	14
58104	9
69906	77
36585	38
136357	20
183003	43
6902	77
233032	6
167571	8
37484	6
48059	58
196996	48
7249	209
183851	25
100163	148
10888	29
118862	2
114518	46
215179	199
50177	14
88078	100
34465	20
24923	51
166691	5
72003	13
208267	16
133161	4
88338	19
36590	17
181318	44
113768	241
11728	51
140030	3
15606	22
132023	49
87030	11
109698	125
228404	11
2187	271
220903	4
119786	16
122057	95
33152	56
9608	334
58193	10
216168	21
23872	21
85835	10
27992	28
59549	12
22272	146
148471	90
1748	48
97799	129
229402	28
121521	5
49758	7
173744	11
181602	11
91071	105
214505	30
84993	158
212363	98
226134	29
56034	37
74744	13
217713	58
134754	85
164081	7
142918	15
72649	388
218816	18
9095	101
188763	14
128388	120
132997	20
214617	42
167676	5
175011	14
70594	11
187325	487
164599	28
198296	18
204092	30
111863	11
174789	15
72852	9
196525	20
23568	134
4855	62
81533	210
156449	9
8013	14
177827	18
14046	29
164629	202
218359	68
232918	23
12036	6
112159	13
18663	268
147172	19
70235	8
134432	19
34052	29
142519	270
1433	26
59922	176
153731	37
152059	330
93791	13
210073	3
83220	34
150067	27
75772	16
117034	173
164012	108
43938	13
133045	58
177659	83
157838	8
150284	21
202050	23
204787	14
3343	22
161413	4
227312	4
101153	5
128999	29
5490	42
225464	45
149506	5
20979	37
118175	349
143901	7
145860	6
98709	16
151944	3
223554	8
233134	10
150348	27
60799	8
205260	16
91744	416
171671	21
188679	126
219689	59
51367	6
17550	5
107724	26
226847	24
164906	15
178402	45
93298	19
19803	20
66853	11
36359	144
180545	12
77454	59
107870	2
66122	10
222485	4
138873	15
92525	76
144089	12
542	78
201496	40
87537	16
109510	9
87853	45
119058	1
52721	8
88231	358
89110	10
146890	65
174682	13
7230	235
162091	69
216289	78
207120	36
71711	7
214381	39
136478	2
7166	473
66456	69
123469	14
192850	46
38730	10
224445	42
206806	12
70717	5
63353	22
102991	83
118415	12
89188	334
121078	10
209612	36
168975	16
69351	11
179729	5
208049	115
172889	10
95319	331
9720	164
218905	101
118056	32
202112	121
95060	6
114126	16
139395	178
173324	7
10282	8
38297	72
45756	5
36976	88
110996	9
144715	4
125144	13
79337	9
76272	106
122991	23
220522	25
100007	169
22241	5
135547	16
208704	85
232401	9
177795	16
184636	4
183632	49
59515	146
212745	6
12080	39
35914	24
6016	20
85893	63
149567	8
7314	78
133969	61
145520	20
10203	110
87455	24
79557	23
70250	233
111794	16
36118	14
209434	95
58363	23
5597	213
68929	7
132326	10
28129	15
97795	13
111839	5
165889	6
166326	32
209577	138
2868	26
171562	9
106622	45
10173	32
2082	285
158682	28
21877	267
77832	12
196759	30
173312	1
148968	19
41285	149
131907	83
73846	16
162546	198
135805	269
28119	18
141753	11
34069	11
224090	32
82766	4
57205	26
60324	95
99797	13
200996	62
3888	24
7071	11
66463	8
211364	18
9094	10
118291	12
114854	13
42392	4
162211	44
32987	25
100564	140
141931	13
122435	15
203347	45
138163	5
73375	40
224769	93
106896	16
174258	12
92268	9
265	8
191819	11
107735	25
188830	20
98750	528
40135	12
173039	61
153253	18
56317	119
43170	25
112343	8
194593	31
100464	119
180603	6
176622	35
26910	32
197259	13
228165	11
208796	22
25804	45
150196	18
35323	9
208375	15
222005	4
88923	72
161439	14
35903	22
196803	703
189246	38
102522	13
151022	16
159398	4
179508	22
135023	61
177627	37
125619	8
80094	7
199108	19
83195	34
179718	7
88293	69
68873	20
129503	9
161843	23
181580	206
200117	15
82394	617
142084	8
42825	63
80194	15
216326	31
147479	13
232818	276
4384	44
108897	2
63815	12
162949	19
92817	9
111984	336
216342	12
28401	27
119775	8
82570	11
147088	9
109785	14
172080	16
34482	53
95175	9
92605	6
106689	23
164469	119
101786	14
681	16
220687	38
230325	9
216021	238
75804	6
47491	14
1278	23
55586	406
37601	8
85550	10
206431	1
177074	141
76770	93
154625	9
50007	3
228631	8
178615	11
193985	21
153703	237
3513	21
10570	14
102205	124
202921	6
191158	79
48765	16
81545	16
55090	96
135912	9
139607	17
18830	33
117343	5
20008	4
17205	25
144283	76
166868	12
29963	97
163869	28
180439	13
13532	11
80182	50
88181	51
151258	29
101018	115
9577	55
97389	646
109182	6
86404	21
159530	13
36679	97
100541	52
188010	9
43120	8
182723	85
149409	5
151092	20
228707	10
72015	775
119561	5
230500	14
65418	7
99878	2
80622	11
72707	25
172366	110
109587	16
36426	100
226545	8
182663	607
39783	3
210530	5
229247	14
181557	4
53521	76
107106	5
127013	11
109336	80
132886	5
53705	8
222409	16
41402	147
155533	14
134525	267
43001	7
47084	24
34439	153
89730	42
186686	13
19779	20
110984	125
228478	27
39885	143
121288	6
202733	403
230273	13
37941	10
120916	37
136543	25
62534	19
224477	29
2330	129
121309	16
77769	52
43323	15
121757	8
77717	4
106755	20
53446	90
55833	9
181831	36
121935	8
15491	26
118885	7
144323	24
165682	130
3289	8
19083	5
57685	37
61323	42
212943	15
215126	23
159815	610
49511	47
200368	5
60267	26
153544	256
225972	12
141697	422
111623	5
135209	58
15942	16
89636	14
72436	6
130935	129
157041	14
140872	27
188175	63
75025	18
80034	10
144721	285
34757	30
94805	21
148880	6
16409	15
73310	4
77826	20
57436	2
114538	23
22605	487
105307	5
23444	9
202275	23
125060	4
39690	52
186465	296
202048	19
63257	23
75292	29
156396	55
180887	20
158091	72
168122	14
103872	75
191096	5
34055	16
192720	32
220323	8
211348	134
221601	29
9513	99
167972	102
27601	5
39130	32
155225	13
79891	18
48028	43
52116	1
192831	30
87461	132
21049	26
42632	9
214625	57
91266	4
190344	26
109721	77
129832	12
85063	99
140845	20
68518	53
181495	14
53958	276
191252	20
223152	33
93413	12
142706	68
74487	29
56009	13
62108	9
972	74
66361	5
129085	21
198416	113
147854	54
27523	5
113200	84
63084	536
125891	7
111039	34
125737	57
121969	14
214545	5
134489	21
83785	11
210387	3
70195	15
112223	110
79647	11
55052	78
51998	5
52178	21
47199	10
180846	15
21876	27
190365	13
72639	184
155561	20
95196	16
47884	50
233	7
60576	11
143689	50
59268	12
166710	99
211415	14
152974	8
64769	219
214493	17
9982	1
169147	37
12543	66
37195	9
36670	20
908	37
126261	14
197615	14
120255	122
128347	257
111723	8
58289	18
9961	35
228427	16
102934	22
185505	14
21951	30
137238	178
161012	6
201599	22
27120	72
129681	411
111395	13
105949	36
19526	95
13070	19
54569	21
16421	52
95019	40
225453	92
135686	186
70211	125
100800	19
203144	247
60447	16
183822	132
67276	7
175714	12
201240	9
10447	15
26992	26
78722	8
222256	7
110681	59
223874	113
26624	20
123374	49
168956	6
105557	16
24156	295
20852	26
33445	14
185782	9
25595	62
155883	508
171860	69
57600	360
71541	44
4091	7
34137	6
6733	12
85785	10
146617	18
150930	120
231179	19
134567	6
108748	6
209333	4
47056	46
164139	16
24916	7
102607	15
11164	117
63987	6
81154	5
146451	119
85322	14
29563	407
128337	8
226405	8
24844	8
210075	1
104889	14
213006	50
59660	3
201046	21
36840	5
116758	24
155472	162
153333	200
111577	9
35797	614
76977	45
119913	80
142893	42
65275	1
222204	10
73659	87
159778	8
94982	199
127589	16
20190	15
137244	6
192555	22
32149	142
159118	8
89016	26
135324	102
124619	19
26986	40
232760	11
183695	118
51974	24
173094	4
141170	27
115305	8
228113	9
201197	110
125369	8
7701	10
102419	19
24542	46
111030	15
29076	6
47166	3
102894	176
231353	110
114877	4
12594	1
100317	6
44724	4
165672	130
106466	13
75405	46
32772	131
69626	5
72281	45
231998	3
298	5
15089	18
195956	22
216920	5
43497	27
86428	142
68396	4
72668	17
60088	12
127100	46
103126	19
230595	12
178709	29
54252	13
12004	334
100950	13
187426	6
155488	50
9830	70
213919	46
195749	112
213671	14
170747	22
191134	63
9614	8
150536	12
7767	15
215170	13
24198	6
211711	13
40636	51
108999	23
121574	41
209787	18
26328	153
167321	4
164968	24
108413	17
180000	5
101101	14
214181	10
188753	37
110076	16
87244	241
109075	34
35425	357
216284	30
52217	135
171968	7
102312	17
54453	144
116344	31
94943	51
114140	27
195703	3
131054	29
85633	53
141114	24
144333	28
83095	36
131193	452
114106	63
83613	336
46309	26
74947	328
148442	47
189446	128
109517	10
145167	14
203781	54
204716	65
86799	353
60073	12
154728	223
94571	4
31780	23
192331	144
119728	7
128005	5
23533	11
161708	2
95553	11
218688	357
43475	15
72339	117
228546	12
123314	5
147279	83
227778	21
123588	7
163245	16
213222	10
51149	82
43644	18
23125	52
217056	7
126797	27
141693	7
131032	12
229036	18
216749	4
70898	5
117792	11
183355	8
187286	45
162064	8
212949	160
160041	4
195896	23
22079	11
29711	12
167309	17
160585	13
32368	45
32106	5
170323	341
41869	13
64597	49
161944	12
36632	16
119158	202
165212	27
60849	16
194033	13
216508	9
85636	39
55210	12
174970	11
88337	3
94555	8
135256	799
69392	5
162517	14
66165	185
97218	157
224246	19
100263	12
93117	66
121298	21
216213	27
118702	8
6890	6
199887	23
119836	40
154970	4
145971	15
58945	181
33068	42
167607	135
67357	6
114359	276
52723	58
72358	18
152137	279
89495	22
14172	4
115909	30
105441	57
194272	6
203482	19
90703	13
180979	10
176297	61
57613	5
98871	13
145458	24
21477	5
180765	34
74409	37
74814	27
143599	46
28670	70
225599	24
39115	36
210087	24
24585	17
71293	6
23094	7
134330	39
184775	27
138118	343
215752	21
182047	3
178707	24
124789	37
65026	51
28715	4
21693	42
116133	2
32552	20
79648	82
168127	6
35582	12
12921	32
107444	981
170192	3
13529	61
187632	9
88093	20
36180	22
157649	177
121798	15
29007	328
220187	9
95735	8
77806	18
145507	15
157750	6
124711	7
119126	13
163540	25
227212	53
48235	9
1238	15
220662	16
206339	31
173758	7
176950	17
187798	123
87740	31
228788	168
114000	16
86385	6
44965	19
51604	7
145259	5
145497	7
120833	33
231447	158
112808	21
62027	58
88165	23
217476	126
217993	4
67542	8
35643	13
176015	120
216370	12
173000	11
195312	18
148903	42
108486	134
16129	4
56788	10
140063	33
45268	14
41200	69
175501	14
133255	44
152048	3
223856	30
118083	2
145854	25
99534	62
201302	8
201418	11
145339	1
85235	35
108217	4
186983	534
159162	11
179996	70
87320	68
17006	70
50087	13
186196	28
33579	19
112985	10
87462	64
169897	16
163640	7
65768	28
6595	9
169283	15
99574	45
132608	8
53569	186
43231	9
157153	20
78763	48
106949	47
154166	6
167549	12
85723	201
199366	145
32499	8
209785	39
108964	20
112042	100
137971	12
199076	4
74986	46
15021	192
156843	15
120276	47
151416	26
203841	197
173047	12
232857	557
4754	43
36423	114
138597	13
3176	63
48832	16
176500	78
195462	31
104787	10
66452	11
66698	67
63705	58
195811	11
72366	9
81715	31
48557	23
7327	115
6659	284
41994	30
126549	8
14213	112
141410	13
201703	114
48219	16
219452	4
59590	30
30380	259
223346	14
232753	13
196620	19
4382	162
134208	9
156007	31
81620	10
117391	18
174969	66
225531	11
203076	176
75288	23
59677	66
220940	20
167682	47
67925	13
201028	45
68885	18
230754	38
136213	188
179926	66
7287	22
217073	13
52376	27
205675	343
94964	94
84583	11
28001	93
84853	38
35955	1
154861	13
26081	244
145767	8
157841	17
223357	12
158166	14
60633	206
147299	5
215502	14
100132	425
44024	9
77540	8
191461	10
80742	2
223558	35
170304	31
41517	13
222862	53
125214	8
37706	13
87991	55
204205	333
94914	7
83906	8
121000	22
178579	56
127622	5
129476	4
82067	150
220157	7
88283	4
120326	59
202703	44
187775	16
162738	1
187037	5
66411	95
220575	2
147794	9
180224	165
156194	3
172725	6
194135	120
24658	15
207759	181
139408	16
155461	19
166303	15
171535	4
227288	26
119195	564
172749	30
209795	20
11381	5
136841	8
213611	19
219023	64
224274	286
74723	103
72844	6
136040	13
72152	375
114797	9
63444	15
145275	18
173555	137
21335	20
232432	243
40544	312
190650	37
155987	30
79952	15
232660	46
85311	136
203879	53
91370	22
211168	29
140410	109
100352	25
46826	93
220185	34
191148	12
217486	29
2706	201
223189	11
51150	18
81057	7
116389	76
4839	7
16987	22
146246	50
213620	13
139328	16
86465	255
10918	21
70548	29
144995	7
53593	13
121101	10
58394	90
167469	51
10087	2
185143	20
122548	290
119848	61
168665	383
142609	26
214582	4
120816	6
190478	66
10582	4
148193	13
219330	34
227835	18
133462	46
27721	8
159485	24
83259	335
13210	11
70671	54
179456	13
181450	55
55332	365
139089	6
52279	7
136582	51
196617	4
25031	10
14144	8
177517	20
82465	18
151521	12
89096	18
57701	10
33856	43
28343	12
134683	5
160586	15
77959	31
188498	13
185780	45
25374	16
188495	280
177708	26
78860	229
95120	5
128017	18
195266	37
135421	11
78408	12
180986	157
71967	11
148340	233
83440	87
73507	4
30428	25
182117	31
142580	4
192499	16
26265	5
171710	106
192387	9
54955	17
26056	176
44237	6
14220	113
14207	11
178019	57
89072	4
176376	62
44944	23
8749	36
225071	518
23753	18
15220	218
93631	37
169534	30
206947	6
200135	7
205823	70
170166	219
174055	12
138738	37
211944	80
150682	14
150049	83
73418	15
109186	13
22008	9
76185	104
98640	51
213922	5
171746	6
211792	41
76693	6
217152	1
132159	11
181698	12
9228	9
20269	17
110195	49
141643	5
94828	8
43999	262
17951	4
77228	263
2358	154
117707	215
176559	17
213935	33
92259	14
223360	13
177227	427
179350	19
169893	6
72771	8
149471	5
116882	14
106535	24
27644	2
118267	9
46199	538
166246	10
127756	22
58242	4
126826	37
151502	151
155384	18
129532	148
211417	70
193109	51
94926	1
196261	14
67764	7
130021	31
38654	28
220316	8
118171	13
190032	9
35639	5
185679	23
217956	16
154535	73
58735	22
155193	134
65524	4
176267	9
38346	27
130915	45
185364	1
172881	8
3100	20
46186	186
195770	8
185044	4
66555	176
230100	8
144736	35
173268	4
178593	20
98688	3
38355	6
5982	11
111339	461
47796	15
98042	21
164667	29
108417	4
96240	5
199819	18
204006	9
88446	113
199017	15
45818	22
97631	38
182958	6
177656	5
206221	1
192395	4
127183	26
63760	11
156902	36
11726	26
20134	97
148761	3
62898	21
31554	250
88682	29
18475	7
175619	29
64498	28
195104	10
230068	7
199805	119
97733	8
108165	8
138043	7
40958	25
101483	62
206833	68
142418	3
212568	21
226914	92
109337	16
6001	205
173520	266
132435	7
6330	23
128865	21
42548	10
139429	13
128570	37
211638	18
54473	66
130095	6
210607	9
18368	8
67697	259
18066	9
107801	294
85775	24
184008	130
86924	6
39338	45
71668	238
140975	97
4157	177
82328	110
57165	13
55323	9
173695	16
143150	17
21473	15
191088	20
213446	11
159109	170
224227	20
66099	77
84464	11
231373	7
15575	36
40620	7
71427	23
134945	24
45300	145
127304	214
110961	16
3986	13
213269	2
191303	22
61923	40
25344	63
39715	26
46944	9
119178	17
34228	78
134622	8
226587	294
181696	14
68948	153
21345	161
32204	35
196670	9
208309	102
210711	29
96469	23
224380	21
204482	90
140886	86
15586	54
6477	29
11357	13
178257	12
197816	63
212107	75
124231	15
142038	17
186923	34
232395	42
13217	432
24892	7
189473	15
218449	11
16960	99
136572	55
189504	4
106140	56
37937	129
54171	8
65915	31
140735	174
73713	50
230615	180
94183	47
23469	12
49379	12
38108	15
151681	13
172747	92
175418	25
152724	18
79263	34
176052	108
95800	12
166554	1
215687	8
94300	9
42095	664
196895	23
124961	11
96700	386
208954	16
145486	285
14690	13
54783	9
181780	61
103950	33
177903	89
202415	34
179565	1
208111	31
228937	18
49517	104
83818	21
182301	24
14256	7
178970	9
145177	4
207290	14
32306	17
162306	8
216264	42
131215	4
128970	11
143494	377
217891	9
20462	147
55747	6
26995	57
139423	19
7086	2
8478	30
105053	223
32291	40
183813	163
125099	43
174683	16
166896	53
18442	39
224139	100
31125	144
11788	9
210031	52
46235	5
106664	8
124002	21
110339	140
93678	24
125392	31
178084	32
5369	33
123256	306
103780	10
106792	22
126697	12
200980	107
69189	135
176893	6
142583	72
196310	55
185592	26
50808	52
108622	13
68901	97
182218	19
174999	235
42696	219
157458	5
193270	13
194788	7
60453	33
179756	20
139721	6
71833	12
87831	656
33854	4
67901	42
111157	5
175023	20
137151	121
138804	7
101904	296
78767	8
54956	17
20828	10
63764	32
18197	11
8117	9
93903	113
112832	8
47826	10
221461	23
108773	11
110290	338
189384	5
154132	12
166959	38
146445	121
51402	8
206881	34
86013	85
98017	1
215733	60
222940	69
230364	9
144592	11
70123	53
145986	36
119708	117
58118	11
114073	25
22104	523
230597	19
83405	84
40023	25
115522	28
22095	13
159784	425
87021	18
53761	142
222110	4
119897	12
19932	20
206424	18
104807	8
30303	9
204397	437
215270	6
105526	1
181767	11
85618	6
42267	9
85351	34
18555	28
106332	7
177812	5
34151	15
208248	32
160971	8
144138	19
904	51
43220	17
190096	164
4239	7
148282	14
50061	25
7288	30
108576	7
18898	21
39692	290
219076	40
164524	39
146541	57
43881	38
165497	1
11531	12
176027	119
230150	5
212057	266
226654	11
90239	8
180758	25
146102	3
54017	15
4226	147
60762	14
114629	65
9089	13
85457	16
80399	1
27679	16
110213	128
36815	38
97664	167
164290	8
204666	48
50791	44
166690	32
217186	15
76524	24
163468	19
131667	32
215789	66
10308	15
71056	7
123626	4
678	11
29040	7
166440	14
207538	159
68073	13
88959	115
44174	16
14014	347
8196	8
60412	42
187266	35
178503	10
179199	3
54299	38
147942	4
10524	77
196789	10
82559	23
22937	6
92823	4
26780	4
188626	20
88976	104
47031	50
194741	252
217233	109
184596	11
163543	195
164150	7
124539	325
13469	9
198420	29
190469	60
34546	8
140993	6
22354	7
86248	14
6012	26
153572	17
151468	17
166036	15
50828	7
194556	4
47867	30
142148	17
100980	31
86230	10
143358	20
33469	39
165215	21
40712	29
133758	45
89541	283
126809	13
33287	12
193378	161
178572	114
172740	4
79643	12
197117	8
183693	6
201199	13
40414	52
15934	17
150262	1
123225	12
21231	16
67049	22
164718	96
232202	14
166724	100
97091	19
178592	142
34502	16
142174	31
15395	1
162823	13
44576	228
170903	6
171257	33
219871	26
89680	8
19866	6
86998	7
204437	11
61424	16
181234	51
38971	9
131312	6
64510	13
19838	232
36633	29
89206	3
217125	31
173510	239
11826	40
214321	243
20325	7
18854	13
148343	170
49503	25
188033	123
218124	56
83026	62
229616	8
17836	22
61925	157
43735	12
178108	573
42882	34
177595	2
189623	29
96440	359
157033	7
93786	9
76103	154
147815	45
178922	7
126816	140
50101	6
53949	21
120960	29
6711	21
46745	125
46110	21
134158	30
215490	5
62820	107
189895	6
66	48
91085	182
172466	32
203789	2
43598	33
91231	5
222894	8
142120	114
81452	24
32424	32
227047	30
155835	32
76436	3
6824	51
43160	204
144393	9
47937	8
15411	4
200712	37
183070	12
98143	6
175651	21
78039	5
66587	35
76923	35
223428	10
136246	28
232288	14
153918	22
209000	28
189572	27
38020	13
214527	71
182046	5
70511	27
189548	51
77512	36
73157	224
219296	1
57792	17
197184	87
222146	6
70232	16
107276	19
136670	117
62867	9
22423	196
128335	8
143830	30
3833	14
114826	41
23037	897
5413	8
162740	21
155961	110
39390	55
207334	341
214783	7
30171	75
205382	6
132825	81
145227	96
223616	14
32251	7
195186	71
96951	116
101537	8
86977	95
209260	10
90079	13
76673	14
